hgnc_symbol	hgnc_id
DDT	HGNC:2732
PATL2	HGNC:33630
TRIM69	HGNC:17857
MARK2P14	HGNC:44495
NUP210P2	HGNC:42707
LTA	HGNC:6709
DDR1	HGNC:2730
HCG4B	HGNC:22919
HCG27	HGNC:27366
RPS26P8	HGNC:31329
KIF5C	HGNC:6325
OR12D1	HGNC:8177
NRM	HGNC:8003
POMZP3	HGNC:9203
GSTT1	HGNC:4641
LILRA1	HGNC:6602
TC2N	HGNC:19859
ABR-AS1	HGNC:55674
TRARG1	HGNC:29592
PPT2	HGNC:9326
YWHAE	HGNC:12851
UPK3B	HGNC:21444
MIF-AS1	HGNC:27669
GSTT3P	HGNC:55078
GSTT2	HGNC:4642
LINC00685	HGNC:27560
FABP5P13	HGNC:38717
KRT18P53	HGNC:38714
PPP2R3B	HGNC:13417
SORD2P	HGNC:49919
SPDYE16	HGNC:51512
B2M	HGNC:914
CHCHD10	HGNC:15559
ABHD16A	HGNC:13921
DTX2	HGNC:15973
GSTT4	HGNC:26930
DDTL	HGNC:33446
LINC00588	HGNC:24494
MMP11	HGNC:7157
LINC01606	HGNC:51656
HCG9P5	HGNC:30983
IGHA2	HGNC:5479
MDC1	HGNC:21163
MCCD1	HGNC:20668
FLOT1	HGNC:3757
IGHD4-17	HGNC:5503
ZNF251	HGNC:13045
IGHEP1	HGNC:5523
MAP3K14	HGNC:6853
IGHG3	HGNC:5527
UBQLN1P1	HGNC:21633
UQCRHP1	HGNC:31341
OR10C1	HGNC:8165
IGHJ5	HGNC:5539
HLA-DQB2	HGNC:4945
ATP6V1G1P1	HGNC:19816
IGHD1-26	HGNC:5485
CATSPERB	HGNC:20500
IGHD7-27	HGNC:5518
IGHV3-11	HGNC:5580
LINC03009	HGNC:56134
IGHD3-3	HGNC:5498
IGHD3-22	HGNC:5497
IGHD6-19	HGNC:5515
DDX39B-AS1	HGNC:39771
IGHJ1	HGNC:5532
IGHJ2	HGNC:5534
MRPS16P3	HGNC:29733
RPL3P2	HGNC:17834
IGHV3-20	HGNC:5585
GSTT2B	HGNC:33437
IGHE	HGNC:5522
APOL5	HGNC:14869
HLA-A	HGNC:4931
IGHV1-24	HGNC:5551
PPP1R18	HGNC:29413
IGHJ3P	HGNC:5537
FAM30A	HGNC:19955
LAIR2	HGNC:6478
RBFOX2	HGNC:9906
ELK2BP	HGNC:3324
IGHA1	HGNC:5478
RN7SL268P	HGNC:46284
IGHD1-14	HGNC:5483
IGHV1-3	HGNC:5552
IGHVIII-38-1	HGNC:5699
IGHV7-34-1	HGNC:5664
RDM1P2	HGNC:53918
IGHV4-34	HGNC:5650
IGHGP	HGNC:5529
LINC02829	HGNC:54362
HLA-Z	HGNC:19394
IGHM	HGNC:5541
IGHV4-39	HGNC:5651
STH	HGNC:18839
IGHG1	HGNC:5525
HLA-DMB	HGNC:4935
LINC02570	HGNC:39766
LINC02825	HGNC:27477
LENG9	HGNC:16306
IGHV3-33	HGNC:5596
TBX22	HGNC:11600
IGHD6-25	HGNC:5516
POLR3GP1	HGNC:23345
IGHD2-8	HGNC:5492
IGHVIII-47-1	HGNC:5701
IGHV3-21	HGNC:5586
IGHV1-17	HGNC:5548
IGHD6-6	HGNC:5517
IGHD	HGNC:5480
NANOGP7	HGNC:23105
CXADRP2	HGNC:33973
LINC02203	HGNC:53069
PPP1R2P1	HGNC:9289
IGHV1-12	HGNC:5546
IGHD2-21	HGNC:5491
IGHD5-12	HGNC:5508
SLC20A1P2	HGNC:42539
IGHJ6	HGNC:5540
HLA-N	HGNC:19406
IGHV1-45	HGNC:5553
LONRF2P4	HGNC:54500
IGHV3-50	HGNC:5608
IGHV4-28	HGNC:5645
IGHV3-53	HGNC:5610
CHCHD2P2	HGNC:39586
IGHD4-23	HGNC:5504
IGHG4	HGNC:5528
GTF2H2C_2	HGNC:35418
OR4M2B	HGNC:55109
ERMARD	HGNC:21056
DDX6P1	HGNC:13948
GRAMD4P6	HGNC:49141
NBEAP4	HGNC:40009
NF1P9	HGNC:51736
PPIAP9	HGNC:9272
IGHJ2P	HGNC:5535
IGHV1-68	HGNC:5557
IGHVIII-22-2	HGNC:5696
IGHVII-40-1	HGNC:5679
IGHV3-54	HGNC:5611
C2	HGNC:1248
IGHJ3	HGNC:5536
IGHV3-16	HGNC:5583
POTEB3	HGNC:51240
IGHJ4	HGNC:5538
IGHJ1P	HGNC:5533
IGHV7-56	HGNC:5667
IGHV3-13	HGNC:5581
ADAM2	HGNC:198
PFDN6	HGNC:4926
IGHV1-18	HGNC:5549
IGHVIII-25-1	HGNC:5697
IGHD3-9	HGNC:5499
IGHVIII-2-1	HGNC:5695
IGHVII-74-1	HGNC:5690
IGHVII-15-1	HGNC:5671
IGHVII-44-2	HGNC:5681
IGHV3-19	HGNC:5584
ADAM6	HGNC:213
IGHD1-20	HGNC:5484
IGHVIII-11-1	HGNC:5692
IGHVIII-5-1	HGNC:5702
IGHVIII-13-1	HGNC:5693
IGHV1-2	HGNC:5550
SPACA7	HGNC:29575
IGHVIII-67-3	HGNC:5706
IGHV3-30-2	HGNC:5592
HOMER2P2	HGNC:20334
IGHD5-24	HGNC:5510
IGHD2-15	HGNC:5489
IGHV3-64	HGNC:5617
IGHV3-65	HGNC:5618
IGHV3-35	HGNC:5598
IGHVII-22-1	HGNC:5673
ELK2AP	HGNC:3323
DUX4L9	HGNC:33855
IGHV3-15	HGNC:5582
TUBB7P	HGNC:12413
IGHV5-51	HGNC:5659
FRG2	HGNC:19136
CEP72-DT	HGNC:55563
CEP72	HGNC:25547
IGHVII-46-1	HGNC:5682
IGHV3-42	HGNC:5603
IGHV3-6	HGNC:5613
IGHV3-7	HGNC:5620
TUBGCP3	HGNC:18598
IGHV2-26	HGNC:5575
IGHV4-55	HGNC:5653
SLC9A3	HGNC:11073
IGHD5-5	HGNC:5511
GPI	HGNC:4458
IGHD4-4	HGNC:5505
IGHD3-10	HGNC:5495
IGHVII-67-1	HGNC:5689
IGHV7-27	HGNC:5663
IGHV3-41	HGNC:5602
IGHVII-62-1	HGNC:5687
IGHVIII-5-2	HGNC:5703
IGHV4-59	HGNC:5654
LINC01070	HGNC:49110
IGHV3-33-2	HGNC:5597
IGHV2-70	HGNC:5577
LINC01043	HGNC:49031
IGHVIII-76-1	HGNC:5708
IGHV3-43	HGNC:5604
LINC01044	HGNC:49032
IGHV3-66	HGNC:5619
HLA-DMA	HGNC:4934
IGHD3-16	HGNC:5496
IGHVII-53-1	HGNC:5685
IGHV3-22	HGNC:5587
IGHV3-72	HGNC:5622
IGHV3-48	HGNC:5606
FRG1	HGNC:3954
UBD	HGNC:18795
IGHV7-40	HGNC:5666
IGHV3-69-1	HGNC:5631
IGHV1-69D	HGNC:49601
IGHV3-29	HGNC:5590
IGHV3-36	HGNC:5599
IGHV1-58	HGNC:5555
IGHV2-5	HGNC:5576
IGHV3-47	HGNC:5605
IGHVIII-44	HGNC:5700
IGHV8-51-1	HGNC:5704
IGHV3-57	HGNC:5612
IGHV3-63	HGNC:5616
IGHVIII-26-1	HGNC:5698
IGHVII-30-1	HGNC:5676
IGHD1-1	HGNC:5482
IGHV6-1	HGNC:5662
IGHV3-60	HGNC:5614
IGHV3-38	HGNC:5601
LILRB4	HGNC:6608
IGHV3-73	HGNC:5623
IGHV4-61	HGNC:5655
IGHD5-18	HGNC:5509
IGHVII-51-2	HGNC:5684
IGHD6-13	HGNC:5514
IGHV3-74	HGNC:5624
IGHV3-25	HGNC:5589
IGHVII-65-1	HGNC:5688
IGHV3-75	HGNC:5625
IGHV2-70D	HGNC:49602
IGHD1-7	HGNC:5486
IGHVII-33-1	HGNC:5678
IGHV3-37	HGNC:5600
IGHVII-26-2	HGNC:5674
IGHV3-62	HGNC:5615
ATP5MC1P1	HGNC:19815
IGHV1-67	HGNC:5556
IGHVII-1-1	HGNC:5670
IGHD2-2	HGNC:5490
HOMER2P1	HGNC:20336
IGHVIV-44-1	HGNC:5710
IGHD4-11	HGNC:5502
IGHV1-69-2	HGNC:5562
IGHV3-30	HGNC:5591
IGHVIII-67-4	HGNC:5707
VARS1	HGNC:12651
IGHV4-4	HGNC:5652
CUTA	HGNC:21101
IGHG2	HGNC:5526
GAL3ST2	HGNC:24869
NEU4	HGNC:21328
IGHV3-71	HGNC:5621
IGHV1-69	HGNC:5558
IGHV3-52	HGNC:5609
IGHV3-49	HGNC:5607
COPDA1	HGNC:53171
IGHV3-76	HGNC:5626
IGHVII-49-1	HGNC:5683
IGHV1-46	HGNC:5554
SLC20A1P1	HGNC:20051
IGHVII-60-1	HGNC:5686
IGHV5-78	HGNC:5660
IGHV3-23	HGNC:5588
CLN8	HGNC:2079
IGHVIII-67-2	HGNC:5705
IGHV1-14	HGNC:5547
MCCD1P1	HGNC:33449
BAG6	HGNC:13919
CLN8-AS1	HGNC:55523
LINC00242	HGNC:21249
LINC00574	HGNC:21598
DYNLT2	HGNC:11695
RN7SKP117	HGNC:45841
RPS27P14	HGNC:35923
MARVELD2	HGNC:26401
SAPCD1-AS1	HGNC:39824
HLA-DPB2	HGNC:4941
RNF5	HGNC:10068
LINC01237	HGNC:49793
EHMT2	HGNC:14129
FAM240C	HGNC:54200
HLA-J	HGNC:4967
TRIM31	HGNC:16289
RTP5	HGNC:26585
PDCD1	HGNC:8760
C6orf15	HGNC:13927
GRK1	HGNC:10013
TMEM255B	HGNC:28297
TMC4	HGNC:22998
LINC00552	HGNC:43692
ADAM9	HGNC:216
RPL7AP80	HGNC:55903
HLA-U	HGNC:23477
COL11A2P1	HGNC:13947
MTCO2P32	HGNC:52161
LPCAT1	HGNC:25718
RNU6-164P	HGNC:47127
ADAM32	HGNC:15479
LILRB1-AS1	HGNC:53114
LILRB3	HGNC:6607
GAPDHP26	HGNC:37778
BAAT	HGNC:932
TAF4	HGNC:11537
FYTTD1P1	HGNC:38035
TRMT112P4	HGNC:44023
PLPPR1	HGNC:25993
CDH4	HGNC:1763
TUBB	HGNC:20778
B3GALT4	HGNC:919
SNHG32	HGNC:19078
CLPTM1L	HGNC:24308
TRPC6P4	HGNC:55945
HLA-DRB2	HGNC:4950
GLIS2	HGNC:29450
OCLN	HGNC:8104
VASN	HGNC:18517
MAPK15	HGNC:24667
CORO7-PAM16	HGNC:44424
LY6L	HGNC:52284
LY6H	HGNC:6728
LYPLA2P1	HGNC:21069
HLA-DPA2	HGNC:4939
TRIM40	HGNC:18736
NPIPA5	HGNC:41980
NOMO1	HGNC:30060
LINC02536	HGNC:53570
PTPRK-AS1	HGNC:40484
MRPS17P5	HGNC:29737
PTPRK	HGNC:9674
FAM83H	HGNC:24797
LINC02904	HGNC:26731
LINC02878	HGNC:54524
GLIS2-AS1	HGNC:51381
GFUS	HGNC:12390
NMRAL1	HGNC:24987
PRB3	HGNC:9339
CCDC125	HGNC:28924
MSH5	HGNC:7328
LINC01511	HGNC:51200
SLC6A3	HGNC:11049
LY6E	HGNC:6727
TAS2R42	HGNC:18888
PSMB8	HGNC:9545
ADAM18	HGNC:196
LY6G5B	HGNC:13931
CCL23	HGNC:10622
SUCLA2P1	HGNC:21632
HLA-DRB1	HGNC:4948
HLA-DPA1	HGNC:4938
NAIPP4	HGNC:54494
TBC1D3G	HGNC:29860
HMGN1P12	HGNC:39356
CFL1P5	HGNC:1877
AK6	HGNC:49151
PRB4	HGNC:9340
PUF60	HGNC:17042
HMOX2	HGNC:5014
PRH1	HGNC:9366
C6orf47-AS1	HGNC:39767
LY6E-DT	HGNC:53728
AK3P2	HGNC:31099
TSPY24P	HGNC:38725
ZNF92P1Y	HGNC:39553
RBMY3AP	HGNC:23286
RFTN1P1	HGNC:23971
CCL16	HGNC:10614
SERBP1P2	HGNC:23967
TSPY12P	HGNC:23904
DUX4L19	HGNC:37718
TTTY12	HGNC:18493
TTTY7B	HGNC:37463
RPL3P10	HGNC:36819
DDX52	HGNC:20038
OFD1P3Y	HGNC:23875
RBMY2HP	HGNC:23893
TTTY6	HGNC:16483
ELOCP35	HGNC:49176
SLC9B1P1	HGNC:37492
USP12PY	HGNC:23195
TTTY23	HGNC:18847
KDM5DP1	HGNC:23976
TTTY7	HGNC:18488
LINC00279	HGNC:38724
DUX4L17	HGNC:37717
PRY	HGNC:14024
RRN3	HGNC:30346
TSPY18P	HGNC:37725
PCMTD1P1	HGNC:38804
HSFY7P	HGNC:38791
ZNF736P6Y	HGNC:38440
TUSC2P1	HGNC:23963
RBMY2AP	HGNC:9917
FAM197Y5	HGNC:37467
TTTY2B	HGNC:37982
TTTY21	HGNC:18845
MRPS36	HGNC:16631
PUDPP1	HGNC:20200
CDRT15P10	HGNC:38413
USP9Y	HGNC:12633
HLA-F	HGNC:4963
HLA-E	HGNC:4962
CDH12P4	HGNC:37700
TBC1D3K	HGNC:51245
RING1	HGNC:10018
ZDHHC20P1	HGNC:33456
IER3	HGNC:5392
FKBPL	HGNC:13949
RPL12P1	HGNC:13976
RPS18	HGNC:10401
CYP21A1P	HGNC:2599
HLA-DPB1	HGNC:4940
AIF1	HGNC:352
HMGB1P24	HGNC:39115
LHX1-DT	HGNC:53778
LYZL6	HGNC:29614
LY6G6C	HGNC:13936
MRPL45	HGNC:16651
CDY3P	HGNC:23849
PRY2	HGNC:21504
PARN	HGNC:8609
TSPY25P	HGNC:38726
OFD1P8Y	HGNC:23880
NAPRT	HGNC:30450
RNF19BPY	HGNC:38398
TSPY23P	HGNC:38594
HLA-DOA	HGNC:4936
FAM197Y2	HGNC:18848
TUBB1P2	HGNC:23981
DUX4L31	HGNC:51770
TSPY13P	HGNC:23905
TBC1D3L	HGNC:51246
ACTR3BP1	HGNC:37724
RPS24P1	HGNC:10412
RBMY2FP	HGNC:23891
NEK4P1	HGNC:39649
TTTY1B	HGNC:37981
RCC2P2	HGNC:38419
ZNF736P8Y	HGNC:38406
RBMY2OP	HGNC:23894
EIF1AY	HGNC:3252
PAM16	HGNC:29679
DHFRP2	HGNC:2863
ZNF70P1	HGNC:13846
AGER	HGNC:320
HLA-DRB7	HGNC:4955
TSPY19P	HGNC:37998
BPY2	HGNC:13508
ACACA	HGNC:84
HLA-L	HGNC:4970
CCDC166	HGNC:41910
ZNF707	HGNC:27815
MTND1P12	HGNC:42061
STSP1	HGNC:11426
CTBP2P1	HGNC:23940
MTND6P1	HGNC:38730
DLGAP5P1	HGNC:23945
CDC27P2	HGNC:38092
TTTY8B	HGNC:37622
PABPC1P5	HGNC:37985
TSPY22P	HGNC:38522
RCC2P1	HGNC:37710
SHROOM2P1	HGNC:631
TTTY2	HGNC:14023
USP9YP22	HGNC:38758
TTTY18	HGNC:18842
DNAJA3	HGNC:11808
RBMY2QP	HGNC:23895
DUX4L18	HGNC:37716
TSPY16P	HGNC:37712
RBMY2BP	HGNC:9918
RBMY2GP	HGNC:23892
ZNF736P11Y	HGNC:38426
OFD1P9Y	HGNC:23881
BPY2DP	HGNC:38794
RBMY2JP	HGNC:23918
CHEK2P1	HGNC:37999
RBMY2UP	HGNC:23898
FAM224B	HGNC:37737
ZNF886P	HGNC:38420
HTATSF1P1	HGNC:13959
ELOCP8	HGNC:38144
OFD1P16Y	HGNC:18213
TTTY25P	HGNC:38524
FAM197Y1	HGNC:37464
ASS1P6	HGNC:769
SNX18P1Y	HGNC:38442
RBMY2NP	HGNC:23919
TTTY1	HGNC:14022
USP9YP4	HGNC:37740
MED14P1	HGNC:2371
HSFY5P	HGNC:38789
ZNF885P	HGNC:38456
ARSFP1	HGNC:722
ZNF736P7Y	HGNC:38404
SURF6P1	HGNC:37722
XGY1	HGNC:12807
ANKRD20A6P	HGNC:37714
TTTY8	HGNC:18489
SAR1AP1	HGNC:13983
ABCF1	HGNC:70
RBMY2KP	HGNC:23888
TSPY21P	HGNC:38101
TTTY19	HGNC:18843
TSPY17P	HGNC:37713
TTTY4	HGNC:16481
TSPY15P	HGNC:37474
ELOCP4	HGNC:38141
TTTY23B	HGNC:37983
TTTY22	HGNC:18846
TSPY11P	HGNC:23903
MXRA5Y	HGNC:23932
DUX4L16	HGNC:37719
TSPY10	HGNC:37473
PLA2G10	HGNC:9029
CFB	HGNC:1037
MTCYBP1	HGNC:38729
USP9YP17	HGNC:38753
TTTY17A	HGNC:18841
AGPAT5P1	HGNC:37709
TSPY20P	HGNC:38093
FAM41AY1	HGNC:23955
TTTY6B	HGNC:31887
ELOCP15	HGNC:38151
FAM197Y4	HGNC:37466
TRIM60P3Y	HGNC:38409
MTND1P1	HGNC:38728
LINC00280	HGNC:38803
PRRC2CP1	HGNC:23949
TSPY5P	HGNC:23907
ZNF736P10Y	HGNC:38410
TSPY1	HGNC:12381
RPL23AP1	HGNC:10318
GTF2H4	HGNC:4658
CDIP1	HGNC:13234
CDY12P	HGNC:23856
MTND2P3	HGNC:38727
TIGD5	HGNC:18336
CDY13P	HGNC:23857
RBMY1KP	HGNC:38750
TTTY11	HGNC:18492
ZNF623	HGNC:29084
TTTY21B	HGNC:37980
ARSDP1	HGNC:718
TTTY5	HGNC:16482
CDY4P	HGNC:23872
MROH6	HGNC:27814
RBMY1D	HGNC:23915
PKD1P3	HGNC:30067
CEP20	HGNC:26435
SCRIB	HGNC:30377
RBMY2WP	HGNC:23900
USP9YP24	HGNC:38760
TTTY10	HGNC:18491
UBE2V1P3	HGNC:23983
FAM8A4P	HGNC:16375
ARSLP1	HGNC:720
TRIM60P8Y	HGNC:38458
HLA-DPA3	HGNC:19393
FAM197Y9	HGNC:37477
FAM197Y3	HGNC:37465
PAIP1P1	HGNC:18240
NFKBIL1	HGNC:7800
MED13P1	HGNC:38733
TSPY6P	HGNC:34039
LENG8-AS1	HGNC:40705
CYCSP46	HGNC:23941
RNU6-303P	HGNC:47266
RNA5SP518	HGNC:43418
RN7SL702P	HGNC:46718
RNA5SP520	HGNC:43420
RNA5SP521	HGNC:43421
RNU6-109P	HGNC:47072
RNA5-8SP6	HGNC:41960
RNA5SP519	HGNC:43419
RNU6-184P	HGNC:47147
OFD1P6Y	HGNC:13657
CORO7	HGNC:26161
HSFY2	HGNC:23950
MPIG6B	HGNC:13937
RPL15P20	HGNC:36130
ABCC6P2	HGNC:33353
THEMIS	HGNC:21569
GPM6BP2	HGNC:38781
USP9YP2	HGNC:31742
ELOCP14	HGNC:38150
PRYP6	HGNC:38786
XKRYP2	HGNC:23909
PDXDC1	HGNC:28995
USP9YP10	HGNC:38454
USP9YP28	HGNC:38764
RNU1-41P	HGNC:48383
OFD1P7Y	HGNC:23879
MTCYBP2	HGNC:38807
ZNF839P1	HGNC:38455
CD24P4	HGNC:1649
RNU6-255P	HGNC:47218
GAPDHP19	HGNC:23947
CLUHP1	HGNC:38416
TAF9P1	HGNC:31743
CDY5P	HGNC:23850
ELOCP36	HGNC:54973
PRYP1	HGNC:34018
ACTG1P2	HGNC:147
XKRY	HGNC:18571
USP9YP23	HGNC:38759
USP9YP27	HGNC:38763
RNU1-128P	HGNC:48470
TRAPPC2P3	HGNC:10712
OFD1P1Y	HGNC:23873
ELOCP6	HGNC:38142
CDY6P	HGNC:23853
USP9YP7	HGNC:38079
USP9YP6	HGNC:38078
CDY7P	HGNC:23854
USP9YP34	HGNC:38778
USP9YP32	HGNC:38776
CDY8P	HGNC:23855
ELOCP12	HGNC:38148
TRAPPC2P8	HGNC:37731
USP9YP15	HGNC:38751
RNU1-95P	HGNC:48437
USP9YP16	HGNC:38752
XKRY2	HGNC:23922
ACTG1P11	HGNC:37651
PRYP2	HGNC:34019
ELOCP26	HGNC:38731
CDY9P	HGNC:23851
TAF9P2	HGNC:31744
CLUHP2	HGNC:38453
FAM224A	HGNC:37736
RNA5SP522	HGNC:43422
RNA5SP523	HGNC:43423
TUBB1P1	HGNC:23982
FAM41AY2	HGNC:37135
ELOCP13	HGNC:38149
OFD1P4Y	HGNC:23876
USP9YP14	HGNC:38748
RNU1-48P	HGNC:48390
USP9YP5	HGNC:38418
XKRYP1	HGNC:23908
PRYP5	HGNC:38785
ELOCP7	HGNC:38143
USP9YP1	HGNC:31741
GPM6BP1	HGNC:38782
TTTY9B	HGNC:32425
RAB9AP4	HGNC:38108
TRAPPC2P7	HGNC:10716
TTTY14	HGNC:18495
KDM5D	HGNC:11115
SLC44A4	HGNC:13941
CEP170	HGNC:28920
PBX2	HGNC:8633
LINC03003	HGNC:56126
RN7SKP175	HGNC:45899
COL11A2	HGNC:2187
HCG25	HGNC:20196
HSFY1	HGNC:18568
AKT3	HGNC:393
TGIF2LY	HGNC:18569
RBMY1F	HGNC:23974
PKD1P1	HGNC:30065
ABCC6	HGNC:57
CDY2A	HGNC:1810
ZNF736P3Y	HGNC:37728
TRIM60P9Y	HGNC:38459
PRKY	HGNC:9444
RN7SKP282	HGNC:46006
RNU6-941P	HGNC:47904
RNU6-521P	HGNC:47484
SRIP3	HGNC:38735
GOT2P5	HGNC:38439
ATP5PFP1	HGNC:23933
TRIM60P10Y	HGNC:38462
ZNF736P2Y	HGNC:37727
TRIM60P11Y	HGNC:38463
ZNF736P1Y	HGNC:37726
ZNF736P5Y	HGNC:38597
BPY2C	HGNC:18225
LINC01347	HGNC:50566
SDCCAG8	HGNC:10671
TTTY4C	HGNC:31892
DAZ4	HGNC:15966
HLA-DQA1	HGNC:4942
C6orf136	HGNC:21301
PRR3	HGNC:21149
RNU6-747P	HGNC:47710
MYO19	HGNC:26234
MPV17L	HGNC:26827
NTAN1	HGNC:29909
GPANK1	HGNC:13920
NOTCH4	HGNC:7884
TAP2	HGNC:44
CSNK2B	HGNC:2460
VPS52	HGNC:10518
NPIPA3	HGNC:41978
BMERB1	HGNC:19213
CDY2B	HGNC:23921
XGY2	HGNC:34022
BFAR	HGNC:17613
RNU6-1334P	HGNC:48297
SRY	HGNC:11311
RNASEH2CP1	HGNC:24117
TOMM22P2	HGNC:38737
RPS4Y1	HGNC:10425
HLA-S	HGNC:19395
KIFC1	HGNC:6389
SLC39A7	HGNC:4927
PKD1P6	HGNC:30070
HSFY3P	HGNC:37119
NAP1L1P2	HGNC:38005
ZFY	HGNC:12870
PCGF2	HGNC:12929
NDE1	HGNC:17619
ZFY-AS1	HGNC:38798
EEF1A1P41	HGNC:38799
PSMA6P1	HGNC:17460
SFPQP1	HGNC:10775
TAB3P1	HGNC:37723
DPPA2P1	HGNC:38448
DDX3Y	HGNC:2699
RPL17P40	HGNC:36672
MARF1	HGNC:29562
MLLT6	HGNC:7138
ZNHIT3	HGNC:12309
PRPF31-AS1	HGNC:40700
CASKP1	HGNC:1498
UTY	HGNC:12638
ABCC1	HGNC:51
SFTA2	HGNC:18386
TADA2A	HGNC:11531
RPL35AP4	HGNC:33460
ATF6B	HGNC:2349
CCHCR1	HGNC:13930
HLA-DQA2	HGNC:4943
MRM1	HGNC:26202
GGNBP2	HGNC:19357
NPIPA1	HGNC:7909
NOMO3	HGNC:25242
CCL15	HGNC:10613
PIP4K2B	HGNC:8998
TAPBP	HGNC:11566
POLR2LP1	HGNC:31340
AATF	HGNC:19235
TMSB4Y	HGNC:11882
ANOS2P	HGNC:6214
VCY	HGNC:12668
TBC1D3H	HGNC:30708
DDX39B	HGNC:13917
DAZ3	HGNC:15965
HCG9	HGNC:21243
RANP1	HGNC:21631
ZBTB12	HGNC:19066
DAZ1	HGNC:2682
C17orf98	HGNC:34492
SOCS7	HGNC:29846
C6orf47	HGNC:19076
EPOP	HGNC:34493
LRRC37A9P	HGNC:43813
PPP1R12BP2	HGNC:23970
REREP1Y	HGNC:38795
RBMY2CP	HGNC:23260
RDM1	HGNC:19950
AMELY	HGNC:462
TBL1Y	HGNC:18502
HLA-C	HGNC:4933
GPR143P	HGNC:18499
DAZ2	HGNC:15964
MYH11	HGNC:7569
HEATR9	HGNC:26548
HSD17B8	HGNC:3554
TSPY2	HGNC:23924
SKIV2L	HGNC:10898
RBMY1A3P	HGNC:18849
TTTY20	HGNC:18844
FAM197Y8	HGNC:37470
TSPY8	HGNC:37471
LY6G6D	HGNC:13935
FAM197Y7	HGNC:37469
TSPY7P	HGNC:34040
FAM197Y6	HGNC:37468
TSPY3	HGNC:33876
HNF1B	HGNC:11630
AGKP1	HGNC:37661
NLGN4Y-AS1	HGNC:38793
RBMY1E	HGNC:23916
HLA-DQB1	HGNC:4944
STK19B	HGNC:21668
RGL2	HGNC:9769
NLGN4Y	HGNC:15529
MUCL3	HGNC:21666
VARS2	HGNC:21642
PIGW	HGNC:23213
CCL5	HGNC:10632
LINC00278	HGNC:38712
CDY22P	HGNC:23866
ELOCP17	HGNC:38153
SRCIN1	HGNC:29506
OFD1P18Y	HGNC:2589
TRAPPC2P4	HGNC:10713
SNORD32B	HGNC:32719
RAB9AP3	HGNC:38107
USP9YP20	HGNC:38767
RNU1-40P	HGNC:48382
USP9YP21	HGNC:38757
XKRYP6	HGNC:23913
PRYP4	HGNC:34021
SNORD117	HGNC:32742
SNORD48	HGNC:10188
SNORD52	HGNC:10202
ELOCP11	HGNC:38147
CDY23P	HGNC:23867
USP9YP26	HGNC:38762
HSFY8P	HGNC:38792
OFD1P15Y	HGNC:23887
RBMY2DP	HGNC:23259
REREP2Y	HGNC:38796
PPP1R12BP1	HGNC:18498
RNU6-1314P	HGNC:48277
CYCSP48	HGNC:23942
ANKRD36P1	HGNC:37759
VCY1B	HGNC:31751
PNPLA4P1	HGNC:38085
OFD1P2Y	HGNC:23874
OFD1P5Y	HGNC:23877
TBL1YP1	HGNC:23979
RPS4Y2	HGNC:18501
HSFY4P	HGNC:37721
GAPDHP17	HGNC:37765
TMEM167AP1	HGNC:23956
TOMM22P1	HGNC:38736
NEFLP1	HGNC:37662
PRORY	HGNC:38732
RBMY2TP	HGNC:23897
TSPY14P	HGNC:23906
RBMY1HP	HGNC:9916
RBMY1B	HGNC:23914
DUSP14	HGNC:17007
GPR179	HGNC:31371
YWHAEP7	HGNC:49437
CISD3	HGNC:27578
LHX1	HGNC:6593
RBMY1A1	HGNC:9912
SYNRG	HGNC:557
TTTY13	HGNC:18494
DAXX	HGNC:2681
ELOCP5	HGNC:38140
CDY10P	HGNC:23848
USP9YP3	HGNC:37739
USP9YP8	HGNC:38424
CDY11P	HGNC:23852
RBMY2EP	HGNC:23890
HSFY6P	HGNC:38790
USP9YP18	HGNC:38754
CDY14P	HGNC:23858
ELOCP16	HGNC:38152
XKRYP3	HGNC:23910
USP9YP25	HGNC:38761
USP9YP29	HGNC:38765
RNU1-97P	HGNC:48439
RAB9AP1	HGNC:38104
TRAPPC2P9	HGNC:37733
OFD1P11Y	HGNC:23883
PRYP3	HGNC:34020
RNU2-57P	HGNC:48550
VDAC1P6	HGNC:37481
EIF4A1P2	HGNC:23946
KRT18P10	HGNC:23962
SNX3P1Y	HGNC:41517
RPL26P37	HGNC:36004
PCDH11Y	HGNC:15813
NELFE	HGNC:13974
RN7SL274P	HGNC:46290
OFD1P10Y	HGNC:23882
NPIPA7	HGNC:41982
ELOCP9	HGNC:38145
CDY15P	HGNC:23859
XKRYP4	HGNC:23911
USP9YP13	HGNC:38721
USP9YP11	HGNC:38460
TTTY3B	HGNC:31888
USP9YP12	HGNC:38720
RNU1-86P	HGNC:48428
RAB9AP5	HGNC:38109
TRAPPC2P10	HGNC:37732
OFD1P12Y	HGNC:23884
ELOCP10	HGNC:38146
CDY1B	HGNC:23920
CDY17P	HGNC:23861
USP9YP35	HGNC:38779
USP9YP31	HGNC:38775
CDY18P	HGNC:23862
GOLGA6L11P	HGNC:23958
HCG24	HGNC:23500
DNM1P24	HGNC:35171
CSPG4P2Y	HGNC:32424
CSPG4P3Y	HGNC:38111
GOLGA2P2Y	HGNC:16479
RN7SL818P	HGNC:46834
UBE2Q2P4Y	HGNC:38429
LINC00265-2P	HGNC:38523
CICP2	HGNC:23935
SEPTIN14P22	HGNC:51708
RBMY2XP	HGNC:23901
TTTY17B	HGNC:31889
