name	hgnc_id
15q25_BPB-BPC	HGNC:37229
15q25_BPB-BPC	HGNC:41800
15q25_BPB-BPC	HGNC:44569
15q25_BPB-BPC	HGNC:44656
15q25_BPB-BPC	HGNC:46347
15q25_BPB-BPC	HGNC:47364
15q25_BPB-BPC	HGNC:48302
15q25_BPB-BPC	HGNC:48361
15q25_BPB-BPC	HGNC:48363
15q25_BPB-BPC	HGNC:49412
15q25_BPB-BPC	HGNC:49414
15q25_BPB-BPC	HGNC:49516
15q25_BPB-BPC	HGNC:49521
15q25_BPB-BPC	HGNC:50284
15q25_BPB-BPC	HGNC:51497
15q25_BPB-BPC	HGNC:567
10q11.21q11.23	HGNC:10010
10q11.21q11.23	HGNC:10936
10q11.21q11.23	HGNC:16843
10q11.21q11.23	HGNC:17167
10q11.21q11.23	HGNC:17312
10q11.21q11.23	HGNC:18978
10q11.21q11.23	HGNC:1912
10q11.21q11.23	HGNC:19736
10q11.21q11.23	HGNC:21536
10q11.21q11.23	HGNC:23199
10q11.21q11.23	HGNC:23334
10q11.21q11.23	HGNC:23414
10q11.21q11.23	HGNC:23423
10q11.21q11.23	HGNC:23424
10q11.21q11.23	HGNC:23459
10q11.21q11.23	HGNC:23463
10q11.21q11.23	HGNC:23465
10q11.21q11.23	HGNC:23499
10q11.21q11.23	HGNC:23535
10q11.21q11.23	HGNC:23581
10q11.21q11.23	HGNC:23584
10q11.21q11.23	HGNC:23586
10q11.21q11.23	HGNC:23587
10q11.21q11.23	HGNC:23590
10q11.21q11.23	HGNC:23649
10q11.21q11.23	HGNC:23650
10q11.21q11.23	HGNC:23655
10q11.21q11.23	HGNC:23660
10q11.21q11.23	HGNC:23661
10q11.21q11.23	HGNC:23730
10q11.21q11.23	HGNC:2540
10q11.21q11.23	HGNC:2541
10q11.21q11.23	HGNC:25590
10q11.21q11.23	HGNC:26470
10q11.21q11.23	HGNC:26973
10q11.21q11.23	HGNC:27274
10q11.21q11.23	HGNC:27277
10q11.21q11.23	HGNC:27421
10q11.21q11.23	HGNC:28572
10q11.21q11.23	HGNC:29323
10q11.21q11.23	HGNC:30320
10q11.21q11.23	HGNC:3075
10q11.21q11.23	HGNC:31425
10q11.21q11.23	HGNC:34038
10q11.21q11.23	HGNC:3438
10q11.21q11.23	HGNC:35544
10q11.21q11.23	HGNC:35855
10q11.21q11.23	HGNC:36016
10q11.21q11.23	HGNC:36045
10q11.21q11.23	HGNC:36474
10q11.21q11.23	HGNC:36738
10q11.21q11.23	HGNC:38180
10q11.21q11.23	HGNC:4215
10q11.21q11.23	HGNC:4217
10q11.21q11.23	HGNC:42944
10q11.21q11.23	HGNC:43210
10q11.21q11.23	HGNC:43211
10q11.21q11.23	HGNC:43212
10q11.21q11.23	HGNC:43215
10q11.21q11.23	HGNC:4337
10q11.21q11.23	HGNC:44989
10q11.21q11.23	HGNC:44990
10q11.21q11.23	HGNC:44991
10q11.21q11.23	HGNC:45004
10q11.21q11.23	HGNC:45006
10q11.21q11.23	HGNC:45007
10q11.21q11.23	HGNC:45008
10q11.21q11.23	HGNC:45009
10q11.21q11.23	HGNC:46264
10q11.21q11.23	HGNC:46469
10q11.21q11.23	HGNC:51487
10q11.21q11.23	HGNC:52217
10q11.21q11.23	HGNC:52218
10q11.21q11.23	HGNC:52368
10q11.21q11.23	HGNC:52383
10q11.21q11.23	HGNC:54120
10q11.21q11.23	HGNC:54133
10q11.21q11.23	HGNC:54169
10q11.21q11.23	HGNC:546
10q11.21q11.23	HGNC:56167
10q11.21q11.23	HGNC:6881
10q11.21q11.23	HGNC:7372
10q11.21q11.23	HGNC:7671
10q11.21q11.23	HGNC:8605
10q11.21q11.23	HGNC:9329
10q11.21q11.23	HGNC:9921
16p12.1	HGNC:12586
16p12.1	HGNC:16378
16p12.1	HGNC:1799
16p12.1	HGNC:24615
16p12.1	HGNC:27087
16p12.1	HGNC:27088
16p12.1	HGNC:28740
16p12.1	HGNC:30347
16p12.1	HGNC:30548
16p12.1	HGNC:35414
16p12.1	HGNC:37233
16p12.1	HGNC:37620
16p12.1	HGNC:41985
16p12.1	HGNC:44186
16p12.1	HGNC:49861
16p12.1	HGNC:52163
16p12.1	HGNC:55381
16p12.1	HGNC:55707
1q21_BP2-BP4	HGNC:1008
1q21_BP2-BP4	HGNC:10133
1q21_BP2-BP4	HGNC:13840
1q21_BP2-BP4	HGNC:16341
1q21_BP2-BP4	HGNC:16861
1q21_BP2-BP4	HGNC:16952
1q21_BP2-BP4	HGNC:17013
1q21_BP2-BP4	HGNC:18013
1q21_BP2-BP4	HGNC:18154
1q21_BP2-BP4	HGNC:1916
1q21_BP2-BP4	HGNC:24297
1q21_BP2-BP4	HGNC:25232
1q21_BP2-BP4	HGNC:26323
1q21_BP2-BP4	HGNC:26618
1q21_BP2-BP4	HGNC:27628
1q21_BP2-BP4	HGNC:27639
1q21_BP2-BP4	HGNC:28394
1q21_BP2-BP4	HGNC:28466
1q21_BP2-BP4	HGNC:28715
1q21_BP2-BP4	HGNC:29609
1q21_BP2-BP4	HGNC:30076
1q21_BP2-BP4	HGNC:31240
1q21_BP2-BP4	HGNC:31241
1q21_BP2-BP4	HGNC:31242
1q21_BP2-BP4	HGNC:31862
1q21_BP2-BP4	HGNC:31974
1q21_BP2-BP4	HGNC:31984
1q21_BP2-BP4	HGNC:31992
1q21_BP2-BP4	HGNC:31993
1q21_BP2-BP4	HGNC:31995
1q21_BP2-BP4	HGNC:32000
1q21_BP2-BP4	HGNC:33129
1q21_BP2-BP4	HGNC:33593
1q21_BP2-BP4	HGNC:33996
1q21_BP2-BP4	HGNC:33998
1q21_BP2-BP4	HGNC:35144
1q21_BP2-BP4	HGNC:35237
1q21_BP2-BP4	HGNC:36873
1q21_BP2-BP4	HGNC:37500
1q21_BP2-BP4	HGNC:3773
1q21_BP2-BP4	HGNC:41210
1q21_BP2-BP4	HGNC:4279
1q21_BP2-BP4	HGNC:4281
1q21_BP2-BP4	HGNC:42834
1q21_BP2-BP4	HGNC:42986
1q21_BP2-BP4	HGNC:42987
1q21_BP2-BP4	HGNC:42992
1q21_BP2-BP4	HGNC:43480
1q21_BP2-BP4	HGNC:44254
1q21_BP2-BP4	HGNC:45046
1q21_BP2-BP4	HGNC:4607
1q21_BP2-BP4	HGNC:46277
1q21_BP2-BP4	HGNC:48034
1q21_BP2-BP4	HGNC:48308
1q21_BP2-BP4	HGNC:48311
1q21_BP2-BP4	HGNC:48314
1q21_BP2-BP4	HGNC:48315
1q21_BP2-BP4	HGNC:48319
1q21_BP2-BP4	HGNC:48462
1q21_BP2-BP4	HGNC:48464
1q21_BP2-BP4	HGNC:48471
1q21_BP2-BP4	HGNC:4887
1q21_BP2-BP4	HGNC:49454
1q21_BP2-BP4	HGNC:49462
1q21_BP2-BP4	HGNC:50025
1q21_BP2-BP4	HGNC:50072
1q21_BP2-BP4	HGNC:50867
1q21_BP2-BP4	HGNC:52506
1q21_BP2-BP4	HGNC:52519
1q21_BP2-BP4	HGNC:53616
1q21_BP2-BP4	HGNC:53805
1q21_BP2-BP4	HGNC:53889
1q21_BP2-BP4	HGNC:53892
1q21_BP2-BP4	HGNC:53923
1q21_BP2-BP4	HGNC:54338
1q21_BP2-BP4	HGNC:54339
1q21_BP2-BP4	HGNC:54428
1q21_BP2-BP4	HGNC:54431
1q21_BP2-BP4	HGNC:54433
1q21_BP2-BP4	HGNC:54435
1q21_BP2-BP4	HGNC:54436
1q21_BP2-BP4	HGNC:54437
1q21_BP2-BP4	HGNC:54448
1q21_BP2-BP4	HGNC:54985
1q21_BP2-BP4	HGNC:55084
1q21_BP2-BP4	HGNC:55097
1q21_BP2-BP4	HGNC:6135
1q21_BP2-BP4	HGNC:8821
1q21_BP2-BP4	HGNC:8853
1q21_BP2-BP4	HGNC:9379
1q21_BP2-BP4	HGNC:9905
2q13_NPHP1	HGNC:27339
2q13_NPHP1	HGNC:38286
2q13_NPHP1	HGNC:41587
2q13_NPHP1	HGNC:4447
2q13_NPHP1	HGNC:49227
2q13_NPHP1	HGNC:49269
2q13_NPHP1	HGNC:54703
2q13_NPHP1	HGNC:6818
2q13_NPHP1	HGNC:7905
2q13	HGNC:1148
2q13	HGNC:19988
2q13	HGNC:24762
2q13	HGNC:25621
2q13	HGNC:25913
2q13	HGNC:26740
2q13	HGNC:30941
2q13	HGNC:32419
2q13	HGNC:35163
2q13	HGNC:36345
2q13	HGNC:36419
2q13	HGNC:36557
2q13	HGNC:36963
2q13	HGNC:41112
2q13	HGNC:41774
2q13	HGNC:41837
2q13	HGNC:45060
2q13	HGNC:45254
2q13	HGNC:46313
2q13	HGNC:51459
2q13	HGNC:54421
2q13	HGNC:54593
2q13	HGNC:54646
2q13	HGNC:54647
2q13	HGNC:7027
2q13	HGNC:8578
2q13	HGNC:9849
2q13	HGNC:994
16p11.2prox	HGNC:11249
16p11.2prox	HGNC:11455
16p11.2prox	HGNC:11605
16p11.2prox	HGNC:1379
16p11.2prox	HGNC:16835
16p11.2prox	HGNC:1769
16p11.2prox	HGNC:18327
16p11.2prox	HGNC:20922
16p11.2prox	HGNC:22234
16p11.2prox	HGNC:2252
16p11.2prox	HGNC:25201
16p11.2prox	HGNC:25295
16p11.2prox	HGNC:26346
16p11.2prox	HGNC:26649
16p11.2prox	HGNC:26905
16p11.2prox	HGNC:27380
16p11.2prox	HGNC:28638
16p11.2prox	HGNC:28707
16p11.2prox	HGNC:28748
16p11.2prox	HGNC:29458
16p11.2prox	HGNC:29488
16p11.2prox	HGNC:2985
16p11.2prox	HGNC:30004
16p11.2prox	HGNC:30500
16p11.2prox	HGNC:30844
16p11.2prox	HGNC:30961
16p11.2prox	HGNC:32479
16p11.2prox	HGNC:37491
16p11.2prox	HGNC:414
16p11.2prox	HGNC:43472
16p11.2prox	HGNC:44437
16p11.2prox	HGNC:45851
16p11.2prox	HGNC:48353
16p11.2prox	HGNC:48609
16p11.2prox	HGNC:4917
16p11.2prox	HGNC:49859
16p11.2prox	HGNC:49863
16p11.2prox	HGNC:53563
16p11.2prox	HGNC:55367
16p11.2prox	HGNC:55547
16p11.2prox	HGNC:55585
16p11.2prox	HGNC:56029
16p11.2prox	HGNC:6391
16p11.2prox	HGNC:6877
16p11.2prox	HGNC:6914
16p11.2prox	HGNC:7531
16p11.2prox	HGNC:9319
16p11.2prox	HGNC:9755
16p13.11	HGNC:17619
16p13.11	HGNC:19213
16p13.11	HGNC:25242
16p13.11	HGNC:26435
16p13.11	HGNC:26827
16p13.11	HGNC:28995
16p13.11	HGNC:29562
16p13.11	HGNC:29909
16p13.11	HGNC:30060
16p13.11	HGNC:30065
16p13.11	HGNC:30067
16p13.11	HGNC:30070
16p13.11	HGNC:30346
16p13.11	HGNC:32341
16p13.11	HGNC:33353
16p13.11	HGNC:35407
16p13.11	HGNC:36130
16p13.11	HGNC:36672
16p13.11	HGNC:37060
16p13.11	HGNC:38325
16p13.11	HGNC:38343
16p13.11	HGNC:38353
16p13.11	HGNC:38382
16p13.11	HGNC:38920
16p13.11	HGNC:38997
16p13.11	HGNC:41980
16p13.11	HGNC:43460
16p13.11	HGNC:47176
16p13.11	HGNC:50115
16p13.11	HGNC:50119
16p13.11	HGNC:50150
16p13.11	HGNC:50158
16p13.11	HGNC:50223
16p13.11	HGNC:50230
16p13.11	HGNC:51
16p13.11	HGNC:57
16p13.11	HGNC:7569
16p13.11	HGNC:7909
15q13.3_BP4-BP5	HGNC:13672
15q13.3_BP4-BP5	HGNC:15775
15q13.3_BP4-BP5	HGNC:15776
15q13.3_BP4-BP5	HGNC:15781
15q13.3_BP4-BP5	HGNC:15782
15q13.3_BP4-BP5	HGNC:1960
15q13.3_BP4-BP5	HGNC:20718
15q13.3_BP4-BP5	HGNC:25999
15q13.3_BP4-BP5	HGNC:29170
15q13.3_BP4-BP5	HGNC:31125
15q13.3_BP4-BP5	HGNC:31588
15q13.3_BP4-BP5	HGNC:34261
15q13.3_BP4-BP5	HGNC:34262
15q13.3_BP4-BP5	HGNC:35178
15q13.3_BP4-BP5	HGNC:35179
15q13.3_BP4-BP5	HGNC:37443
15q13.3_BP4-BP5	HGNC:38652
15q13.3_BP4-BP5	HGNC:39056
15q13.3_BP4-BP5	HGNC:43553
15q13.3_BP4-BP5	HGNC:44406
15q13.3_BP4-BP5	HGNC:44407
15q13.3_BP4-BP5	HGNC:44408
15q13.3_BP4-BP5	HGNC:44411
15q13.3_BP4-BP5	HGNC:46098
15q13.3_BP4-BP5	HGNC:46201
15q13.3_BP4-BP5	HGNC:46212
15q13.3_BP4-BP5	HGNC:46555
15q13.3_BP4-BP5	HGNC:46644
15q13.3_BP4-BP5	HGNC:46812
15q13.3_BP4-BP5	HGNC:47429
15q13.3_BP4-BP5	HGNC:48499
15q13.3_BP4-BP5	HGNC:53274
15q13.3_BP4-BP5	HGNC:55586
15q13.3_BP4-BP5	HGNC:55688
15q13.3_BP4-BP5	HGNC:55689
15q13.3_BP4-BP5	HGNC:55697
15q13.3_BP4-BP5	HGNC:55700
15q13.3_BP4-BP5	HGNC:7146
7q11.23_dist	HGNC:10623
7q11.23_dist	HGNC:10625
7q11.23_dist	HGNC:12852
7q11.23_dist	HGNC:13189
7q11.23_dist	HGNC:14461
7q11.23_dist	HGNC:15973
7q11.23_dist	HGNC:18165
7q11.23_dist	HGNC:21444
7q11.23_dist	HGNC:21697
7q11.23_dist	HGNC:23082
7q11.23_dist	HGNC:26729
7q11.23_dist	HGNC:32602
7q11.23_dist	HGNC:34005
7q11.23_dist	HGNC:35464
7q11.23_dist	HGNC:3633
7q11.23_dist	HGNC:39485
7q11.23_dist	HGNC:41647
7q11.23_dist	HGNC:47826
7q11.23_dist	HGNC:4913
7q11.23_dist	HGNC:51512
7q11.23_dist	HGNC:51720
7q11.23_dist	HGNC:5246
7q11.23_dist	HGNC:53705
7q11.23_dist	HGNC:55753
7q11.23_dist	HGNC:56134
7q11.23_dist	HGNC:6971
7q11.23_dist	HGNC:9128
7q11.23_dist	HGNC:9203
7q11.23_dist	HGNC:9208
HNPP	HGNC:14293
HNPP	HGNC:14379
HNPP	HGNC:14383
HNPP	HGNC:14386
HNPP	HGNC:14387
HNPP	HGNC:14395
HNPP	HGNC:17049
HNPP	HGNC:2260
HNPP	HGNC:30453
HNPP	HGNC:35967
HNPP	HGNC:36555
HNPP	HGNC:41597
HNPP	HGNC:42961
HNPP	HGNC:46808
HNPP	HGNC:47762
HNPP	HGNC:5198
HNPP	HGNC:52947
HNPP	HGNC:53677
HNPP	HGNC:9118
17q21.31	HGNC:18839
17q21.31	HGNC:2357
17q21.31	HGNC:24565
17q21.31	HGNC:26327
17q21.31	HGNC:28902
17q21.31	HGNC:31329
17q21.31	HGNC:43738
17q21.31	HGNC:43740
17q21.31	HGNC:43741
17q21.31	HGNC:51483
17q21.31	HGNC:6893
22q11.2_LCRC-D	HGNC:1015
22q11.2_LCRC-D	HGNC:1018
22q11.2_LCRC-D	HGNC:11062
22q11.2_LCRC-D	HGNC:11133
22q11.2_LCRC-D	HGNC:19326
22q11.2_LCRC-D	HGNC:23190
22q11.2_LCRC-D	HGNC:2363
22q11.2_LCRC-D	HGNC:24067
22q11.2_LCRC-D	HGNC:25317
22q11.2_LCRC-D	HGNC:26398
22q11.2_LCRC-D	HGNC:32905
22q11.2_LCRC-D	HGNC:32943
22q11.2_LCRC-D	HGNC:34076
22q11.2_LCRC-D	HGNC:34301
22q11.2_LCRC-D	HGNC:35444
22q11.2_LCRC-D	HGNC:41013
22q11.2_LCRC-D	HGNC:4251
22q11.2_LCRC-D	HGNC:44096
22q11.2_LCRC-D	HGNC:4838
22q11.2_LCRC-D	HGNC:51450
22q11.2_LCRC-D	HGNC:52424
22q11.2_LCRC-D	HGNC:54926
22q11.2_LCRC-D	HGNC:6742
22q11.2_LCRC-D	HGNC:8538
22q11.2_LCRC-D	HGNC:8983
15q25_BPC-BPC	HGNC:10567
15q25_BPC-BPC	HGNC:11001
15q25_BPC-BPC	HGNC:17574
15q25_BPC-BPC	HGNC:17718
15q25_BPC-BPC	HGNC:20994
15q25_BPC-BPC	HGNC:25928
15q25_BPC-BPC	HGNC:28986
15q25_BPC-BPC	HGNC:29403
15q25_BPC-BPC	HGNC:30472
15q25_BPC-BPC	HGNC:37439
15q25_BPC-BPC	HGNC:44481
15q25_BPC-BPC	HGNC:44956
15q25_BPC-BPC	HGNC:46433
15q25_BPC-BPC	HGNC:47302
15q25_BPC-BPC	HGNC:47759
15q25_BPC-BPC	HGNC:48362
15q25_BPC-BPC	HGNC:48500
15q25_BPC-BPC	HGNC:48625
15q25_BPC-BPC	HGNC:49522
15q25_BPC-BPC	HGNC:49523
15q25_BPC-BPC	HGNC:7842
15q25_BPC-BPC	HGNC:8793
13q12.12	HGNC:10519
13q12.12	HGNC:10809
13q12.12	HGNC:11915
13q12.12	HGNC:19121
13q12.12	HGNC:23222
13q12.12	HGNC:28732
13q12.12	HGNC:34072
13q12.12	HGNC:37313
13q12.12	HGNC:38473
13q12.12	HGNC:39256
13q12.12	HGNC:39261
13q12.12	HGNC:39681
13q12.12	HGNC:39835
13q12.12	HGNC:39838
13q12.12	HGNC:39839
13q12.12	HGNC:39905
13q12.12	HGNC:39906
13q12.12	HGNC:41973
13q12.12	HGNC:42009
13q12.12	HGNC:42488
13q12.12	HGNC:42548
13q12.12	HGNC:42670
13q12.12	HGNC:42682
13q12.12	HGNC:42737
13q12.12	HGNC:44227
13q12.12	HGNC:7104
22q11.2_LCRF-G	HGNC:1014
22q11.2_LCRF-G	HGNC:1017
22q11.2_LCRF-G	HGNC:13437
22q11.2_LCRF-G	HGNC:13609
22q11.2_LCRF-G	HGNC:15689
22q11.2_LCRF-G	HGNC:15690
22q11.2_LCRF-G	HGNC:16439
22q11.2_LCRF-G	HGNC:18596
22q11.2_LCRF-G	HGNC:32906
22q11.2_LCRF-G	HGNC:38476
22q11.2_LCRF-G	HGNC:39076
22q11.2_LCRF-G	HGNC:43513
22q11.2_LCRF-G	HGNC:4395
22q11.2_LCRF-G	HGNC:46279
22q11.2_LCRF-G	HGNC:5855
22q11.2_LCRF-G	HGNC:5856
22q11.2_LCRF-G	HGNC:5857
22q11.2_LCRF-G	HGNC:5858
22q11.2_LCRF-G	HGNC:5859
22q11.2_LCRF-G	HGNC:5860
22q11.2_LCRF-G	HGNC:5861
22q11.2_LCRF-G	HGNC:5863
22q11.2_LCRF-G	HGNC:5864
22q11.2_LCRF-G	HGNC:5865
22q11.2_LCRF-G	HGNC:5866
22q11.2_LCRF-G	HGNC:5867
22q11.2_LCRF-G	HGNC:5868
22q11.2_LCRF-G	HGNC:5869
22q11.2_LCRF-G	HGNC:5887
22q11.2_LCRF-G	HGNC:5888
22q11.2_LCRF-G	HGNC:5889
22q11.2_LCRF-G	HGNC:5890
22q11.2_LCRF-G	HGNC:5891
22q11.2_LCRF-G	HGNC:5894
22q11.2_LCRF-G	HGNC:5895
22q11.2_LCRF-G	HGNC:5896
22q11.2_LCRF-G	HGNC:5897
22q11.2_LCRF-G	HGNC:5898
22q11.2_LCRF-G	HGNC:5899
22q11.2_LCRF-G	HGNC:5900
22q11.2_LCRF-G	HGNC:5901
22q11.2_LCRF-G	HGNC:5902
22q11.2_LCRF-G	HGNC:5903
22q11.2_LCRF-G	HGNC:5904
22q11.2_LCRF-G	HGNC:5905
22q11.2_LCRF-G	HGNC:5906
22q11.2_LCRF-G	HGNC:5907
22q11.2_LCRF-G	HGNC:5908
22q11.2_LCRF-G	HGNC:5909
22q11.2_LCRF-G	HGNC:5910
22q11.2_LCRF-G	HGNC:5911
22q11.2_LCRF-G	HGNC:5915
22q11.2_LCRF-G	HGNC:5916
22q11.2_LCRF-G	HGNC:5917
22q11.2_LCRF-G	HGNC:5918
22q11.2_LCRF-G	HGNC:5919
22q11.2_LCRF-G	HGNC:5934
22q11.2_LCRF-G	HGNC:9775
PWS/AS_BP2-BP3	HGNC:10357
PWS/AS_BP2-BP3	HGNC:10361
PWS/AS_BP2-BP3	HGNC:11164
PWS/AS_BP2-BP3	HGNC:11171
PWS/AS_BP2-BP3	HGNC:1190
PWS/AS_BP2-BP3	HGNC:12496
